,YIELD_SPREAD,CPI,HY_SPREAD,VIX,SKEW,VIX3M,VIX_BKWD,T5YIE,ICSA,T5YIE_ZONE,ICSA_ZONE,REGIME,REGIME_SCORE,IG_SPREAD,IG_SCORE,STLFSI,FSI_SCORE,SAHM,SAHM_SCORE,LAGGING_TOTAL,RISK_SCORE,SIGNAL,ACTION,LEADING_SCORE,COINCIDENT_SCORE,LAGGING_SCORE,S_YIELD,S_CPI,S_REGIME,S_VIX,S_SKEW,S_BKWD,S_HY,S_IG,S_FSI,S_SAHM
2024-04-05,-0.34,3.3607951262196734,3.18,16.030000686645508,142.63999938964844,17.18000030517578,-1.1499996185302734,2.45,22.3,HIGH,NEUTRAL,둔화_주의,2,0.92,0,-0.8438,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-04-08,-0.36,3.3607951262196734,3.15,15.1899995803833,140.6300048828125,16.559999465942383,-1.369999885559082,2.47,21.3,HIGH,LOW,과열,1,0.91,0,-0.8438,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-04-09,-0.38,3.3607951262196734,3.14,14.979999542236328,139.27999877929688,16.420000076293945,-1.4400005340576172,2.44,21.3,HIGH,LOW,과열,1,0.91,0,-0.8438,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-10,-0.42,3.3607951262196734,3.1,15.800000190734863,139.94000244140625,17.040000915527344,-1.2400007247924805,2.49,21.3,HIGH,LOW,과열,1,0.89,0,-0.8438,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-11,-0.37,3.3607951262196734,3.16,14.90999984741211,136.16000366210938,16.489999771118164,-1.5799999237060547,2.48,21.3,HIGH,LOW,과열,1,0.89,0,-0.8438,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-12,-0.38,3.3607951262196734,3.25,17.309999465942383,142.30999755859375,18.200000762939453,-0.8900012969970703,2.47,21.3,HIGH,LOW,과열,1,0.92,0,-0.7943,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-04-15,-0.3,3.3607951262196734,3.28,19.229999542236328,137.72000122070312,19.549999237060547,-0.31999969482421875,2.52,21.2,HIGH,LOW,과열,1,0.92,0,-0.7943,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-16,-0.3,3.3607951262196734,3.36,18.399999618530273,135.60000610351562,18.84000015258789,-0.4400005340576172,2.52,21.2,HIGH,LOW,과열,1,0.95,0,-0.7943,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-17,-0.34,3.3607951262196734,3.42,18.209999084472656,134.3800048828125,18.770000457763672,-0.5600013732910156,2.47,21.2,HIGH,LOW,과열,1,0.95,0,-0.7943,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-18,-0.34,3.3607951262196734,3.39,18.0,131.8000030517578,18.65999984741211,-0.6599998474121094,2.44,21.2,HIGH,LOW,과열,1,0.94,0,-0.7943,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-19,-0.35,3.3607951262196734,3.37,18.709999084472656,133.39999389648438,19.25,-0.5400009155273438,2.44,21.2,HIGH,LOW,과열,1,0.94,0,-0.4158,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-22,-0.35,3.3607951262196734,3.29,16.940000534057617,131.67999267578125,17.6299991607666,-0.6899986267089844,2.45,20.9,HIGH,LOW,과열,1,0.93,0,-0.4158,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-23,-0.25,3.3607951262196734,3.2,15.6899995803833,135.61000061035156,16.68000030517578,-0.9900007247924805,2.44,20.9,HIGH,LOW,과열,1,0.92,0,-0.4158,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-24,-0.24,3.3607951262196734,3.19,15.970000267028809,135.05999755859375,16.84000015258789,-0.869999885559082,2.42,20.9,HIGH,LOW,과열,1,0.92,0,-0.4158,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-25,-0.26,3.3607951262196734,3.24,15.369999885559082,135.05999755859375,16.3700008392334,-1.0000009536743164,2.43,20.9,HIGH,LOW,과열,1,0.92,0,-0.4158,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-26,-0.29,3.3607951262196734,3.16,15.029999732971191,140.86000061035156,16.270000457763672,-1.2400007247924805,2.44,20.9,HIGH,LOW,과열,1,0.9,0,-0.8403,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-04-29,-0.34,3.3607951262196734,3.12,14.670000076293945,138.3000030517578,16.0,-1.3299999237060547,2.43,20.7,HIGH,LOW,과열,1,0.9,0,-0.8403,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-04-30,-0.35,3.3607951262196734,3.18,15.649999618530273,132.39999389648438,16.59000015258789,-0.9400005340576172,2.43,20.7,HIGH,LOW,과열,1,0.91,0,-0.8403,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-05-01,-0.33,3.244278584003113,3.21,15.390000343322754,133.35000610351562,16.56999969482422,-1.1799993515014648,2.39,20.7,HIGH,LOW,과열,1,0.91,0,-0.8403,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-05-02,-0.29,3.244278584003113,3.16,14.680000305175781,132.1199951171875,16.049999237060547,-1.3699989318847656,2.37,20.7,HIGH,LOW,과열,1,0.9,0,-0.8403,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-05-03,-0.31,3.244278584003113,3.08,13.489999771118164,135.17999267578125,15.270000457763672,-1.7800006866455078,2.35,20.7,HIGH,LOW,과열,1,0.89,0,-0.8293,0,0.37,1,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,1,1,1,0,1,0,0,0,0,1
2024-05-06,-0.33,3.244278584003113,3.03,13.489999771118164,130.0800018310547,15.020000457763672,-1.5300006866455078,2.34,23.0,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.8293,0,0.37,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-05-07,-0.35,3.244278584003113,3.06,13.229999542236328,133.63999938964844,14.949999809265137,-1.7200002670288086,2.32,23.0,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.8293,0,0.37,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-05-08,-0.36,3.244278584003113,3.1,13.0,133.24000549316406,14.899999618530273,-1.8999996185302734,2.31,23.0,HIGH,NEUTRAL,둔화_주의,2,0.89,0,-0.8293,0,0.37,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-05-09,-0.35,3.244278584003113,3.14,12.6899995803833,136.4600067138672,14.710000038146973,-2.020000457763672,2.34,23.0,HIGH,NEUTRAL,둔화_주의,2,0.89,0,-0.8293,0,0.37,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-05-10,-0.37,3.244278584003113,3.12,12.550000190734863,137.3000030517578,14.65999984741211,-2.109999656677246,2.34,23.0,HIGH,NEUTRAL,둔화_주의,2,0.89,0,-0.9219,0,0.37,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-05-13,-0.37,3.244278584003113,3.14,13.600000381469727,139.64999389648438,14.890000343322754,-1.2899999618530273,2.33,22.2,HIGH,NEUTRAL,둔화_주의,2,0.9,0,-0.9219,0,0.37,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-05-14,-0.36,3.244278584003113,3.14,13.420000076293945,140.17999267578125,14.699999809265137,-1.2799997329711914,2.32,22.2,HIGH,NEUTRAL,둔화_주의,2,0.9,0,-0.9219,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-15,-0.37,3.244278584003113,3.13,12.449999809265137,140.63999938964844,14.079999923706055,-1.630000114440918,2.29,22.2,NEUTRAL,NEUTRAL,둔화_주의,2,0.9,0,-0.9219,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-16,-0.4,3.244278584003113,3.08,12.420000076293945,147.85000610351562,14.220000267028809,-1.8000001907348633,2.3,22.2,NEUTRAL,NEUTRAL,둔화_주의,2,0.89,0,-0.9219,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-17,-0.41,3.244278584003113,3.09,11.989999771118164,143.0500030517578,13.989999771118164,-2.0,2.32,22.2,HIGH,NEUTRAL,둔화_주의,2,0.89,0,-0.9093,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-20,-0.38,3.244278584003113,3.07,12.149999618530273,144.5399932861328,14.109999656677246,-1.9600000381469727,2.33,21.6,HIGH,LOW,과열,1,0.88,0,-0.9093,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-05-21,-0.41,3.244278584003113,3.07,11.859999656677246,149.52000427246094,13.949999809265137,-2.0900001525878906,2.33,21.6,HIGH,LOW,과열,1,0.89,0,-0.9093,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-05-22,-0.43,3.244278584003113,3.11,12.289999961853027,150.13999938964844,14.3100004196167,-2.020000457763672,2.33,21.6,HIGH,LOW,과열,1,0.89,0,-0.9093,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-05-23,-0.44,3.244278584003113,3.1,12.770000457763672,153.3300018310547,14.670000076293945,-1.8999996185302734,2.31,21.6,HIGH,LOW,과열,1,0.89,0,-0.9093,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-05-24,-0.47,3.244278584003113,3.11,11.930000305175781,155.86000061035156,14.170000076293945,-2.239999771118164,2.33,21.6,HIGH,LOW,과열,1,0.89,0,-0.9597,0,0.37,1,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,0,0,1
2024-05-27,-0.47,3.244278584003113,3.12,11.930000305175781,155.86000061035156,14.170000076293945,-2.239999771118164,2.33,22.0,HIGH,NEUTRAL,둔화_주의,2,0.89,0,-0.9597,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-28,-0.4,3.244278584003113,3.09,12.920000076293945,152.22999572753906,14.720000267028809,-1.8000001907348633,2.33,22.0,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.9597,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-29,-0.35,3.244278584003113,3.15,14.279999732971191,151.8000030517578,15.449999809265137,-1.1700000762939453,2.36,22.0,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.9597,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-30,-0.37,3.244278584003113,3.19,14.470000267028809,151.8000030517578,15.59000015258789,-1.119999885559082,2.35,22.0,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.9597,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-05-31,-0.38,3.244278584003113,3.2,12.920000076293945,148.10000610351562,14.65999984741211,-1.739999771118164,2.34,22.0,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.8498,0,0.37,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-03,-0.41,3.244278584003113,3.17,13.109999656677246,139.00999450683594,14.800000190734863,-1.6900005340576172,2.31,22.7,HIGH,NEUTRAL,둔화_주의,2,0.88,0,-0.8498,0,0.43,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-06-04,-0.44,3.244278584003113,3.22,13.15999984741211,138.17999267578125,14.880000114440918,-1.7200002670288086,2.28,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.9,0,-0.8498,0,0.43,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-06-05,-0.43,3.244278584003113,3.2,12.630000114440918,141.39999389648438,14.539999961853027,-1.9099998474121094,2.27,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.91,0,-0.8498,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-06,-0.44,3.244278584003113,3.2,12.579999923706055,140.17999267578125,14.539999961853027,-1.9600000381469727,2.25,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.8498,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-07,-0.44,3.244278584003113,3.15,12.220000267028809,139.61000061035156,14.40999984741211,-2.189999580383301,2.28,22.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.9,0,-0.8425,0,0.43,1,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,1,2,0,1,0,0,0,0,1
2024-06-10,-0.4,3.244278584003113,3.15,12.739999771118164,141.55999755859375,14.600000381469727,-1.8600006103515625,2.27,24.0,NEUTRAL,NEUTRAL,둔화_주의,2,0.9,0,-0.8425,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-11,-0.42,3.244278584003113,3.19,12.850000381469727,144.6999969482422,14.489999771118164,-1.6399993896484375,2.25,24.0,NEUTRAL,NEUTRAL,둔화_주의,2,0.91,0,-0.8425,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-12,-0.44,3.244278584003113,3.09,12.039999961853027,144.6999969482422,14.119999885559082,-2.0799999237060547,2.17,24.0,NEUTRAL,NEUTRAL,둔화_주의,2,0.9,0,-0.8425,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-13,-0.44,3.244278584003113,3.2,11.9399995803833,144.6999969482422,14.170000076293945,-2.2300004959106445,2.14,24.0,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.8425,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-14,-0.47,3.244278584003113,3.29,12.65999984741211,156.17999267578125,14.84000015258789,-2.1800003051757812,2.11,24.0,NEUTRAL,NEUTRAL,둔화_주의,2,0.95,0,-0.8695,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-17,-0.47,3.244278584003113,3.26,12.75,153.83999633789062,14.789999961853027,-2.0399999618530273,2.16,23.6,NEUTRAL,NEUTRAL,둔화_주의,2,0.95,0,-0.8695,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-18,-0.47,3.244278584003113,3.24,12.300000190734863,142.89999389648438,14.6899995803833,-2.3899993896484375,2.17,23.6,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8695,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-19,-0.47,3.244278584003113,3.24,12.300000190734863,142.89999389648438,14.6899995803833,-2.3899993896484375,2.17,23.6,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8695,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-20,-0.45,3.244278584003113,3.23,13.279999732971191,148.60000610351562,15.40999984741211,-2.130000114440918,2.21,23.6,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8695,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-21,-0.45,3.244278584003113,3.21,13.199999809265137,151.7899932861328,15.170000076293945,-1.9700002670288086,2.19,23.6,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8304,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-24,-0.46,3.244278584003113,3.19,13.329999923706055,147.1300048828125,15.229999542236328,-1.8999996185302734,2.18,23.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8304,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-25,-0.42,3.244278584003113,3.19,12.84000015258789,146.63999938964844,14.859999656677246,-2.0199995040893555,2.17,23.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8304,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-26,-0.39,3.244278584003113,3.18,12.550000190734863,143.49000549316406,14.710000038146973,-2.1599998474121094,2.2,23.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.97,0,-0.8304,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-27,-0.41,3.244278584003113,3.21,12.239999771118164,143.05999755859375,14.420000076293945,-2.1800003051757812,2.22,23.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8304,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-06-28,-0.35,3.244278584003113,3.18,12.4399995803833,141.7899932861328,14.520000457763672,-2.080000877380371,2.24,23.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.8354,0,0.43,1,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,0,0,1
2024-07-01,-0.29,2.9414757935583014,3.21,12.220000267028809,145.82000732421875,14.1899995803833,-1.9699993133544922,2.29,23.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.94,0,-0.8354,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-02,-0.31,2.9414757935583014,3.23,12.029999732971191,147.16000366210938,14.010000228881836,-1.9800004959106445,2.26,23.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.8354,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-03,-0.35,2.9414757935583014,3.25,12.09000015258789,148.8300018310547,14.020000457763672,-1.9300003051757812,2.23,23.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.8354,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-04,-0.35,2.9414757935583014,3.25,12.09000015258789,148.8300018310547,14.020000457763672,-1.9300003051757812,2.23,23.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.8354,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-05,-0.32,2.9414757935583014,3.27,12.479999542236328,150.1999969482422,14.350000381469727,-1.8700008392333984,2.22,23.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.8271,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-08,-0.34,2.9414757935583014,3.2,12.369999885559082,148.52999877929688,14.289999961853027,-1.9200000762939453,2.22,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.8271,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-09,-0.32,2.9414757935583014,3.21,12.510000228881836,151.08999633789062,14.390000343322754,-1.880000114440918,2.21,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.8271,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-10,-0.34,2.9414757935583014,3.17,12.850000381469727,156.9600067138672,14.5,-1.6499996185302734,2.22,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.8271,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-11,-0.3,2.9414757935583014,3.18,12.920000076293945,152.22999572753906,14.670000076293945,-1.75,2.18,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.8271,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-12,-0.27,2.9414757935583014,3.19,12.460000038146973,150.86000061035156,14.369999885559082,-1.9099998474121094,2.15,22.3,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.831,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-15,-0.21,2.9414757935583014,3.13,13.119999885559082,147.39999389648438,14.869999885559082,-1.75,2.2,24.1,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.831,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-16,-0.26,2.9414757935583014,3.08,13.1899995803833,151.52999877929688,14.90999984741211,-1.7200002670288086,2.2,24.1,NEUTRAL,NEUTRAL,둔화_주의,2,0.92,0,-0.831,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-17,-0.26,2.9414757935583014,3.09,14.479999542236328,146.38999938964844,15.789999961853027,-1.3100004196166992,2.19,24.1,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.831,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-18,-0.26,2.9414757935583014,3.09,15.930000305175781,151.1199951171875,16.559999465942383,-0.6299991607666016,2.19,24.1,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.831,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-19,-0.24,2.9414757935583014,3.09,16.520000457763672,146.99000549316406,17.15999984741211,-0.6399993896484375,2.18,24.1,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.6633,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-22,-0.24,2.9414757935583014,3.05,14.90999984741211,141.3800048828125,16.09000015258789,-1.1800003051757812,2.18,23.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.6633,0,0.53,2,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,0,0,2
2024-07-23,-0.15,2.9414757935583014,3.02,14.720000267028809,137.0,16.010000228881836,-1.2899999618530273,2.17,23.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.93,0,-0.6633,0,0.53,2,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,1,2,0,1,0,0,0,0,2
2024-07-24,-0.09,2.9414757935583014,3.1,18.040000915527344,136.83999633789062,18.43000030517578,-0.3899993896484375,2.13,23.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.6633,0,0.53,2,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,1,2,0,1,0,0,0,0,2
2024-07-25,-0.14,2.9414757935583014,3.08,18.459999084472656,134.1699981689453,18.690000534057617,-0.23000144958496094,2.13,23.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.95,0,-0.6633,0,0.53,2,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,1,2,0,1,0,0,0,0,2
2024-07-26,-0.16,2.9414757935583014,3.1,16.389999389648438,131.72999572753906,17.239999771118164,-0.8500003814697266,2.13,23.7,NEUTRAL,NEUTRAL,둔화_주의,2,0.95,0,-0.6213,0,0.53,2,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,1,2,0,1,0,0,0,0,2
2024-07-29,-0.19,2.9414757935583014,3.13,16.600000381469727,128.92999267578125,17.15999984741211,-0.5599994659423828,2.13,24.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.95,0,-0.6213,0,0.53,2,2,2.91,🟢 맑음,기본 비중 유지,2.29,0.0,0.62,1,1,2,0,0,0,0,0,0,2
2024-07-30,-0.2,2.9414757935583014,3.2,17.690000534057617,127.30999755859375,18.010000228881836,-0.31999969482421875,2.12,24.8,NEUTRAL,NEUTRAL,둔화_주의,2,0.96,0,-0.6213,0,0.53,2,2,2.91,🟢 맑음,기본 비중 유지,2.29,0.0,0.62,1,1,2,0,0,0,0,0,0,2
